IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 11:15:27 26-11-2020
Barometric pressure: 1.0199 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(193.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
1.61000,1.01919,1.01922,1.01897,1.01989,1.01882,1.01881,1.01864,1.01839,1.01942,1.01486,1.01932,1.01942,1.01897,1.01975,1.01990,1.01949
1.62000,1.01812,1.01825,1.01799,1.01915,1.01800,1.01779,1.01790,1.01807,1.01927,1.01513,1.01854,1.01890,1.01818,1.01948,1.01974,1.01888
1.63000,1.01904,1.01911,1.01907,1.01931,1.01912,1.01916,1.01898,1.01917,1.01901,1.01497,1.01891,1.01895,1.01907,1.01912,1.01985,1.01918
1.64000,1.01966,1.01970,1.01967,1.01952,1.01979,1.01978,1.01994,1.01985,1.01921,1.01507,1.01943,1.01942,1.01976,1.01948,1.01990,1.02009
1.65000,1.02115,1.02092,1.02107,1.02005,1.02128,1.02141,1.02124,1.02152,1.01994,1.01486,1.02021,1.01999,1.02091,1.02006,1.01995,1.02009
1.66000,1.02264,1.02236,1.02242,1.02069,1.02235,1.02248,1.02244,1.02235,1.02073,1.01497,1.02167,1.02118,1.02201,1.02074,1.01985,1.02131
1.67000,1.02269,1.02231,1.02237,1.02122,1.02230,1.02243,1.02249,1.02272,1.02140,1.01476,1.02204,1.02170,1.02211,1.02142,1.01985,1.02131
1.68000,1.02110,1.02103,1.02107,1.02111,1.02112,1.02115,1.02096,1.02079,1.02140,1.01497,1.02141,1.02144,1.02117,1.02137,1.01990,1.02161
1.69000,1.01955,1.01980,1.01961,1.02069,1.01979,1.01962,1.01949,1.01938,1.02073,1.01476,1.02026,1.02051,1.01991,1.02069,1.01985,1.02070
1.70000,1.01863,1.01868,1.01870,1.01968,1.01846,1.01850,1.01824,1.01823,1.02000,1.01465,1.01927,1.01973,1.01876,1.02011,1.01995,1.02070
1.71000,1.01781,1.01804,1.01789,1.01936,1.01794,1.01799,1.01790,1.01823,1.01932,1.01476,1.01849,1.01895,1.01818,1.01954,1.01980,1.01888
1.72000,1.01812,1.01788,1.01805,1.01915,1.01851,1.01876,1.01864,1.01870,1.01874,1.01476,1.01844,1.01859,1.01866,1.01922,1.01985,1.01949
1.73000,1.01894,1.01879,1.01929,1.01926,1.01933,1.01952,1.01943,1.01938,1.01874,1.01497,1.01891,1.01874,1.01928,1.01912,1.01985,1.01797
1.74000,1.02089,1.02055,1.02085,1.01968,1.02071,1.02069,1.02068,1.02068,1.01921,1.01486,1.02000,1.01968,1.02049,1.01959,1.01974,1.01827
1.75000,1.02151,1.02124,1.02156,1.02016,1.02163,1.02197,1.02210,1.02209,1.02026,1.01486,1.02073,1.02061,1.02175,1.02022,1.01985,1.02070
1.76000,1.02197,1.02204,1.02215,1.02048,1.02220,1.02253,1.02232,1.02209,1.02088,1.01471,1.02162,1.02118,1.02196,1.02090,1.01985,1.02100
1.77000,1.02135,1.02103,1.02096,1.02064,1.02081,1.02095,1.02062,1.02084,1.02135,1.01476,1.02136,1.02139,1.02086,1.02116,1.01980,1.02100
1.78000,1.01945,1.01954,1.01929,1.02037,1.01948,1.01952,1.01920,1.01953,1.02088,1.01497,1.02026,1.02066,1.01970,1.02105,1.01980,1.02040
1.79000,1.01858,1.01879,1.01875,1.01973,1.01882,1.01891,1.01875,1.01875,1.01989,1.01497,1.01948,1.01978,1.01928,1.02006,1.01990,1.01979
1.80000,1.01878,1.01879,1.01870,1.01941,1.01882,1.01870,1.01881,1.01891,1.01911,1.01507,1.01917,1.01931,1.01897,1.01959,1.01985,1.02009
1.81000,1.01884,1.01879,1.01875,1.01904,1.01861,1.01870,1.01869,1.01875,1.01901,1.01507,1.01896,1.01900,1.01881,1.01933,1.01980,1.01918
1.82000,1.01858,1.01857,1.01848,1.01904,1.01876,1.01916,1.01903,1.01974,1.01895,1.01518,1.01880,1.01895,1.01918,1.01917,1.01985,1.01827
1.83000,1.01961,1.01954,1.01956,1.01915,1.01964,1.01967,1.01988,1.02006,1.01911,1.01518,1.01927,1.01916,1.01965,1.01922,1.01990,1.01979
1.84000,1.02043,1.02028,1.02037,1.01973,1.02025,1.02013,1.02028,1.02042,1.01963,1.01534,1.01984,1.01983,1.02007,1.01969,1.01990,1.01918
1.85000,1.02156,1.02114,1.02118,1.02021,1.02122,1.02115,1.02124,1.02115,1.02036,1.01518,1.02078,1.02077,1.02101,1.02022,1.01985,1.01979
1.86000,1.02146,1.02108,1.02118,1.02053,1.02143,1.02146,1.02147,1.02131,1.02099,1.01523,1.02115,1.02118,1.02154,1.02090,1.01980,1.02040
1.87000,1.02115,1.02103,1.02102,1.02058,1.02092,1.02085,1.02073,1.02084,1.02088,1.01539,1.02094,1.02097,1.02096,1.02084,1.01995,1.02131
1.88000,1.02007,1.02028,1.01978,1.02005,1.01979,1.01967,1.01971,1.02021,1.02057,1.01534,1.02031,1.02056,1.02007,1.02069,1.01990,1.02100
1.89000,1.01986,1.01996,1.01978,1.02016,1.01958,1.01978,1.01954,1.01995,1.02026,1.01555,1.02016,1.02020,1.01997,1.02048,1.01995,1.01979
1.90000,1.01981,1.01948,1.01956,1.01995,1.01953,1.01983,1.01971,1.02011,1.02005,1.01544,1.02005,1.02009,1.02012,1.02011,1.01990,1.02040
1.91000,1.01997,1.01991,1.01994,1.02000,1.02015,1.02003,1.02011,1.02011,1.01984,1.01549,1.02000,1.01988,1.02018,1.01995,1.01980,1.02009
1.92000,1.02043,1.02023,1.02031,1.01979,1.02005,1.02023,1.02028,1.02016,1.01984,1.01560,1.02011,1.02004,1.02023,1.02016,1.01990,1.02070
1.93000,1.02027,1.02028,1.02004,1.01989,1.02010,1.02044,1.02051,1.02079,1.02015,1.01576,1.02021,1.02035,1.02054,1.02016,1.01990,1.02040
1.94000,1.02043,1.02039,1.02053,1.02010,1.02061,1.02095,1.02085,1.02105,1.02052,1.01581,1.02052,1.02046,1.02075,1.02048,1.01995,1.02131
1.95000,1.02053,1.02066,1.02048,1.02032,1.02051,1.02069,1.02062,1.02084,1.02062,1.01576,1.02073,1.02077,1.02070,1.02064,1.01985,1.02009
1.96000,1.02043,1.02034,1.02031,1.02005,1.02025,1.02039,1.02039,1.02047,1.02067,1.01560,1.02068,1.02082,1.02044,1.02074,1.01990,1.02100
1.97000,1.02007,1.02007,1.01988,1.02032,1.02015,1.02018,1.02028,1.02047,1.02078,1.01555,1.02037,1.02056,1.02070,1.02069,1.01974,1.02040
1.98000,1.01976,1.01964,1.01934,1.02005,1.01969,1.01978,1.01977,1.02000,1.02031,1.01555,1.02005,1.02030,1.01997,1.02064,1.01980,1.02009
1.99000,1.01950,1.01943,1.01913,1.01979,1.01928,1.01952,1.01949,1.01980,1.02000,1.01560,1.01995,1.01999,1.01965,1.02022,1.01995,1.02040
2.00000,1.01930,1.01922,1.01897,1.01979,1.01923,1.01988,1.02005,1.02021,1.01968,1.01555,1.01953,1.01952,1.01981,1.01980,1.01995,1.02009
2.01000,1.02022,1.01970,1.01961,1.01957,1.02005,1.02013,1.02022,1.02016,1.01968,1.01571,1.01984,1.01983,1.02018,1.01990,1.01990,1.01949
2.02000,1.01981,1.01959,1.01945,1.01989,1.01979,1.02023,1.02039,1.02053,1.01989,1.01549,1.01984,1.01983,1.02028,1.02006,1.01974,1.02040
2.03000,1.02033,1.02012,1.02010,1.01984,1.02010,1.02034,1.02034,1.02016,1.02010,1.01576,1.02016,1.02035,1.02018,1.02032,1.01980,1.02009
2.04000,1.02033,1.02023,1.02015,1.01979,1.02025,1.02013,1.02039,1.02021,1.02031,1.01565,1.02047,1.02046,1.02054,1.02032,1.01985,1.02040
2.05000,1.02038,1.01996,1.02004,1.01984,1.02010,1.02003,1.02005,1.02032,1.02026,1.01597,1.02047,1.02056,1.02049,1.02032,1.01990,1.02070
2.06000,1.01991,1.01980,1.01983,1.02005,1.01994,1.02003,1.02022,1.02032,1.02026,1.01581,1.02037,1.02040,1.02028,1.02032,1.01995,1.02040
2.07000,1.02002,1.01970,1.01956,1.01973,1.01948,1.01942,1.01960,1.01959,1.02000,1.01576,1.02011,1.02020,1.01981,1.02027,1.01990,1.02070
2.08000,1.01894,1.01895,1.01864,1.01936,1.01871,1.01886,1.01903,1.01953,1.01989,1.01586,1.01958,1.01978,1.01928,1.01995,1.01990,1.02009
2.09000,1.01889,1.01889,1.01913,1.01952,1.01928,1.01952,1.01954,1.01943,1.01942,1.01586,1.01948,1.01963,1.01986,1.01969,1.01974,1.01949
2.10000,1.01966,1.01938,1.01934,1.01936,1.01953,1.01962,1.01971,1.01985,1.01947,1.01592,1.01964,1.01968,1.01970,1.01985,1.01969,1.02009
2.11000,1.02063,1.02050,1.02058,1.01973,1.02046,1.02059,1.02062,1.02047,1.01989,1.01571,1.02031,1.02030,1.02070,1.02016,1.01974,1.02131
2.12000,1.02063,1.02028,1.02015,1.01973,1.02020,1.02023,1.02051,1.02100,1.02031,1.01576,1.02042,1.02056,1.02080,1.02032,1.01980,1.02100
2.13000,1.02038,1.02012,1.01999,1.01989,1.02005,1.02034,1.02051,1.02021,1.02067,1.01581,1.02073,1.02071,1.02049,1.02074,1.01980,1.02131
2.14000,1.01997,1.01980,1.01967,1.01968,1.01953,1.01978,1.01994,1.01980,1.02047,1.01592,1.02037,1.02056,1.02023,1.02048,1.01990,1.02100
2.15000,1.01966,1.01948,1.01934,1.01957,1.01948,1.01972,1.01971,1.01969,1.01994,1.01581,1.02016,1.02020,1.01997,1.02027,1.01980,1.02161
2.16000,1.01935,1.01932,1.01924,1.01952,1.01933,1.01947,1.01920,1.01959,1.01989,1.01586,1.01990,1.01994,1.01981,1.02011,1.01985,1.02040
2.17000,1.01930,1.01927,1.01902,1.01926,1.01923,1.01957,1.01960,1.02006,1.01963,1.01592,1.01969,1.01968,1.01976,1.01975,1.01980,1.02070
2.18000,1.01925,1.01922,1.01886,1.01926,1.01887,1.01916,1.01920,1.01948,1.01953,1.01581,1.01958,1.01978,1.01949,1.01995,1.01980,1.02070
2.19000,1.01909,1.01911,1.01924,1.01910,1.01938,1.01957,1.01988,1.02006,1.01958,1.01565,1.01974,1.01968,1.02012,1.01990,1.01969,1.01979
2.20000,1.02027,1.02007,1.02004,1.01968,1.02035,1.02069,1.02073,1.02068,1.01994,1.01560,1.02026,1.02009,1.02070,1.02011,1.01985,1.02040
2.21000,1.02074,1.02044,1.02064,1.01989,1.02051,1.02085,1.02096,1.02141,1.02052,1.01544,1.02078,1.02071,1.02107,1.02064,1.01990,1.02131
2.22000,1.01981,1.01964,1.01961,1.01957,1.01958,1.01967,1.01966,1.02042,1.02031,1.01544,1.02026,1.02046,1.02044,1.02032,1.01980,1.02100
2.23000,1.01842,1.01847,1.01816,1.01920,1.01856,1.01881,1.01892,1.01912,1.01994,1.01565,1.01958,1.01973,1.01944,1.02022,1.01980,1.02131
2.24000,1.01909,1.01873,1.01902,1.01910,1.01917,1.01942,1.01960,1.01990,1.01968,1.01560,1.01969,1.01973,1.02002,1.02001,1.01995,1.02040
2.25000,1.02002,1.01954,1.01918,1.01941,1.01938,1.01972,1.01971,1.01985,1.02000,1.01549,1.02011,1.02020,1.01991,1.02027,1.01990,1.01979
2.26000,1.01955,1.01943,1.01961,1.01926,1.02015,1.02013,1.02005,1.01995,1.01994,1.01549,1.02021,1.02009,1.02049,1.02011,1.01980,1.01979
2.27000,1.01837,1.01825,1.01816,1.01873,1.01830,1.01850,1.01835,1.01880,1.01937,1.01555,1.01943,1.01952,1.01907,1.01964,1.01980,1.02040
2.28000,1.01858,1.01831,1.01821,1.01878,1.01846,1.01865,1.01886,1.01959,1.01921,1.01539,1.01906,1.01906,1.01923,1.01943,1.01969,1.01949
2.29000,1.02012,1.01959,1.01988,1.01915,1.02030,1.02049,1.02073,1.02089,1.01942,1.01555,1.01984,1.01968,1.02049,1.01985,1.01980,1.02070
2.30000,1.02094,1.02055,1.02042,1.01936,1.02040,1.02064,1.02062,1.02063,1.02026,1.01565,1.02068,1.02077,1.02107,1.02048,1.01990,1.02100
2.31000,1.01961,1.01938,1.01902,1.01926,1.01907,1.01967,1.01960,1.01974,1.02057,1.01544,1.02031,1.02051,1.02007,1.02074,1.01985,1.02040
2.32000,1.01812,1.01815,1.01789,1.01910,1.01846,1.01876,1.01881,1.01886,1.01963,1.01539,1.01932,1.01952,1.01955,1.01990,1.01995,1.02100
2.33000,1.01997,1.01954,1.01945,1.01931,1.01979,1.01993,1.02000,1.02006,1.01963,1.01555,1.02011,1.01999,1.02018,1.02016,1.01990,1.01979
2.34000,1.02115,1.02066,1.02064,1.01963,1.02107,1.02156,1.02170,1.02188,1.02015,1.01544,1.02084,1.02061,1.02170,1.02043,1.01980,1.02161
2.35000,1.02048,1.02007,1.01988,1.01968,1.01994,1.02003,1.02017,1.02016,1.02073,1.01549,1.02073,1.02077,1.02049,1.02095,1.01995,1.02070
2.36000,1.01678,1.01687,1.01638,1.01841,1.01661,1.01707,1.01733,1.01729,1.01958,1.01560,1.01865,1.01926,1.01813,1.02001,1.01985,1.02070
2.37000,1.01688,1.01708,1.01686,1.01814,1.01718,1.01758,1.01773,1.01792,1.01833,1.01565,1.01802,1.01843,1.01839,1.01896,1.01974,1.01979
2.38000,1.02115,1.02055,1.02112,1.01904,1.02092,1.02105,1.02136,1.02126,1.01921,1.01555,1.02037,1.01983,1.02117,1.01969,1.01990,1.02040
2.39000,1.02325,1.02231,1.02247,1.02005,1.02230,1.02268,1.02295,1.02262,1.02109,1.01571,1.02214,1.02160,1.02248,1.02126,1.01995,1.02161
2.40000,1.01986,1.01996,1.01967,1.01973,1.01994,1.02034,1.02022,1.02037,1.02104,1.01592,1.02099,1.02108,1.02112,1.02116,1.01969,1.02252
2.41000,1.01616,1.01655,1.01600,1.01825,1.01641,1.01656,1.01625,1.01682,1.01921,1.01597,1.01849,1.01885,1.01761,1.01975,1.01985,1.02100
2.42000,1.01688,1.01681,1.01670,1.01804,1.01718,1.01738,1.01744,1.01786,1.01859,1.01607,1.01818,1.01843,1.01792,1.01917,1.01985,1.01858
2.43000,1.02115,1.02055,1.02058,1.01910,1.02102,1.02110,1.02147,1.02131,1.01958,1.01607,1.02058,1.02014,1.02138,1.01990,1.01995,1.02161
2.44000,1.02182,1.02130,1.02129,1.01957,1.02117,1.02115,1.02136,1.02136,1.02099,1.01623,1.02162,1.02149,1.02170,1.02105,1.01980,1.02252
2.45000,1.01786,1.01788,1.01762,1.01862,1.01784,1.01830,1.01841,1.01865,1.02010,1.01618,1.01964,1.02004,1.01928,1.02048,1.01995,1.02131
2.46000,1.01591,1.01612,1.01589,1.01798,1.01661,1.01692,1.01699,1.01703,1.01812,1.01639,1.01776,1.01807,1.01787,1.01880,1.01995,1.01858
2.47000,1.01930,1.01857,1.01891,1.01819,1.01943,1.01998,1.02045,1.02053,1.01864,1.01618,1.01922,1.01906,1.02012,1.01933,1.01980,1.02040
2.48000,1.02284,1.02188,1.02204,1.01973,1.02235,1.02248,1.02283,1.02246,1.02088,1.01613,1.02188,1.02144,1.02253,1.02095,1.02001,1.02283
2.49000,1.02058,1.02028,1.01978,1.01936,1.01984,1.01988,1.02000,1.01969,1.02140,1.01618,1.02146,1.02160,1.02086,1.02137,1.01995,1.02222
2.50000,1.01668,1.01671,1.01621,1.01819,1.01651,1.01687,1.01676,1.01682,1.01968,1.01623,1.01891,1.01942,1.01813,1.02016,1.02006,1.02040
2.51000,1.01688,1.01665,1.01659,1.01782,1.01702,1.01728,1.01744,1.01792,1.01822,1.01602,1.01823,1.01848,1.01834,1.01891,1.01985,1.01979
2.52000,1.02022,1.01954,1.01994,1.01862,1.01984,1.02029,1.02068,1.02089,1.01932,1.01602,1.01995,1.01963,1.02054,1.01969,1.01990,1.02009
2.53000,1.02079,1.02028,1.02031,1.01915,1.02040,1.02100,1.02159,1.02225,1.02062,1.01602,1.02094,1.02082,1.02180,1.02064,1.01990,1.02100
2.54000,1.01853,1.01831,1.01794,1.01862,1.01851,1.01876,1.01892,1.01896,1.02015,1.01602,1.01995,1.02030,1.01997,1.02064,1.01990,1.02161
2.55000,1.01678,1.01665,1.01638,1.01814,1.01697,1.01753,1.01773,1.01813,1.01895,1.01592,1.01849,1.01885,1.01855,1.01943,1.01990,1.01979
2.56000,1.01832,1.01788,1.01772,1.01814,1.01800,1.01850,1.01886,1.01912,1.01874,1.01607,1.01901,1.01916,1.01923,1.01943,1.01980,1.02070
2.57000,1.02022,1.01948,1.01951,1.01888,1.02015,1.02054,1.02107,1.02121,1.02000,1.01586,1.02031,1.02020,1.02112,1.02016,1.01980,1.02100
2.58000,1.01997,1.01964,1.01929,1.01883,1.01953,1.01978,1.01988,1.01959,1.02078,1.01576,1.02078,1.02097,1.02059,1.02090,1.01974,1.02192
2.59000,1.01796,1.01772,1.01745,1.01825,1.01784,1.01814,1.01790,1.01802,1.02010,1.01571,1.01958,1.02004,1.01918,1.02043,1.01974,1.02070
2.60000,1.01765,1.01735,1.01719,1.01782,1.01733,1.01758,1.01779,1.01802,1.01885,1.01576,1.01896,1.01900,1.01881,1.01938,1.01990,1.02100
2.61000,1.01884,1.01836,1.01848,1.01809,1.01907,1.01962,1.02011,1.02079,1.01885,1.01560,1.01948,1.01911,1.02038,1.01927,1.01995,1.02009
2.62000,1.02058,1.01975,1.01999,1.01862,1.02061,1.02110,1.02142,1.02168,1.01968,1.01576,1.02063,1.02030,1.02154,1.01995,1.01980,1.02222
2.63000,1.01919,1.01841,1.01810,1.01851,1.01866,1.01916,1.01932,1.01959,1.02005,1.01565,1.02005,1.02020,1.02023,1.02037,1.01995,1.02131
2.64000,1.01586,1.01596,1.01557,1.01756,1.01641,1.01702,1.01693,1.01729,1.01901,1.01555,1.01807,1.01874,1.01824,1.01954,1.01985,1.02009
2.65000,1.01544,1.01543,1.01524,1.01713,1.01600,1.01661,1.01682,1.01708,1.01812,1.01534,1.01739,1.01791,1.01776,1.01865,1.01980,1.01888
2.66000,1.01986,1.01916,1.01918,1.01814,1.01953,1.02008,1.02028,1.01964,1.01869,1.01539,1.01943,1.01921,1.02007,1.01912,1.01995,1.01949
2.67000,1.02166,1.02066,1.02064,1.01862,1.02025,1.02059,1.02062,1.02037,1.02031,1.01544,1.02115,1.02118,1.02107,1.02064,1.01980,1.02192
2.68000,1.01899,1.01906,1.01853,1.01835,1.01928,1.01983,1.01988,1.01980,1.02031,1.01534,1.02047,1.02066,1.02059,1.02064,1.01995,1.02192
2.69000,1.01637,1.01649,1.01621,1.01777,1.01672,1.01666,1.01671,1.01698,1.01874,1.01518,1.01849,1.01869,1.01797,1.01943,1.01995,1.02009
2.70000,1.01673,1.01649,1.01648,1.01724,1.01692,1.01738,1.01767,1.01828,1.01801,1.01528,1.01802,1.01812,1.01834,1.01880,1.01985,1.01918
2.71000,1.02058,1.01980,1.01994,1.01819,1.01994,1.02029,1.02096,1.02126,1.01911,1.01513,1.02000,1.01963,1.02059,1.01943,1.01990,1.02131
2.72000,1.02166,1.02087,1.02075,1.01894,1.02122,1.02176,1.02221,1.02246,1.02062,1.01534,1.02146,1.02123,1.02222,1.02084,1.01985,1.02192
2.73000,1.01940,1.01911,1.01853,1.01862,1.01912,1.01942,1.01966,1.01933,1.02067,1.01555,1.02052,1.02082,1.02049,1.02079,1.01995,1.02131
2.74000,1.01555,1.01569,1.01508,1.01735,1.01574,1.01605,1.01620,1.01692,1.01921,1.01539,1.01802,1.01885,1.01755,1.01959,1.01985,1.02040
2.75000,1.01806,1.01772,1.01767,1.01798,1.01784,1.01814,1.01864,1.01901,1.01874,1.01518,1.01880,1.01900,1.01892,1.01943,1.01990,1.01918
2.76000,1.02135,1.02066,1.02048,1.01873,1.02056,1.02110,1.02153,1.02173,1.02005,1.01513,1.02084,1.02077,1.02185,1.02022,1.01980,1.02100
2.77000,1.02187,1.02135,1.02129,1.01941,1.02128,1.02161,1.02181,1.02199,1.02099,1.01497,1.02198,1.02186,1.02211,1.02126,1.01980,1.02343
2.78000,1.01832,1.01815,1.01756,1.01835,1.01789,1.01830,1.01830,1.01854,1.02036,1.01502,1.02026,1.02051,1.01970,1.02074,1.02011,1.02252
2.79000,1.01524,1.01537,1.01503,1.01756,1.01595,1.01626,1.01625,1.01708,1.01880,1.01513,1.01797,1.01854,1.01787,1.01954,1.01990,1.02070
2.80000,1.01801,1.01745,1.01724,1.01766,1.01805,1.01819,1.01852,1.01896,1.01869,1.01513,1.01875,1.01890,1.01902,1.01917,1.01969,1.02070
2.81000,1.02156,1.02018,1.02048,1.01883,1.02092,1.02151,1.02176,1.02173,1.02010,1.01507,1.02104,1.02082,1.02175,1.02032,1.01990,1.02222
2.82000,1.02079,1.02007,1.01978,1.01878,1.02015,1.02054,1.02085,1.02100,1.02094,1.01497,1.02136,1.02139,1.02154,1.02111,1.01980,1.02283
2.83000,1.01729,1.01719,1.01654,1.01819,1.01759,1.01819,1.01830,1.01854,1.01984,1.01486,1.01964,1.01988,1.01960,1.02037,1.01980,1.02192
2.84000,1.01575,1.01548,1.01530,1.01735,1.01620,1.01687,1.01710,1.01755,1.01854,1.01502,1.01786,1.01828,1.01813,1.01907,1.01974,1.02070
2.85000,1.01781,1.01724,1.01735,1.01756,1.01784,1.01830,1.01875,1.01886,1.01854,1.01518,1.01865,1.01880,1.01913,1.01901,1.01990,1.02070
2.86000,1.02063,1.01975,1.02010,1.01841,1.02015,1.02074,1.02119,1.02121,1.01984,1.01534,1.02063,1.02040,1.02122,1.02027,1.01985,1.02131
2.87000,1.02033,1.01959,1.01924,1.01851,1.01928,1.01962,1.01994,1.02037,1.02099,1.01528,1.02094,1.02113,1.02075,1.02111,1.01980,1.02283
2.88000,1.01801,1.01751,1.01719,1.01804,1.01774,1.01809,1.01824,1.01886,1.02047,1.01518,1.02000,1.02046,1.01965,1.02079,1.01995,1.02192
2.89000,1.01693,1.01687,1.01648,1.01782,1.01707,1.01768,1.01756,1.01797,1.01937,1.01544,1.01922,1.01952,1.01881,1.01980,1.01985,1.02100
2.90000,1.01817,1.01745,1.01713,1.01745,1.01764,1.01809,1.01875,1.01927,1.01921,1.01528,1.01938,1.01968,1.01970,1.02001,1.01980,1.02222
2.91000,1.01812,1.01777,1.01778,1.01766,1.01861,1.01937,1.02005,1.02037,1.01906,1.01507,1.01953,1.01952,1.02049,1.01959,1.01980,1.02222
2.92000,1.01848,1.01783,1.01740,1.01777,1.01815,1.01906,1.01932,1.01995,1.01906,1.01507,1.01938,1.01926,1.02007,1.01948,1.01985,1.02131
2.93000,1.01853,1.01767,1.01740,1.01772,1.01789,1.01886,1.01937,1.01995,1.01937,1.01513,1.01953,1.01963,1.02012,1.01980,1.02001,1.02161
2.94000,1.01842,1.01772,1.01724,1.01766,1.01789,1.01855,1.01875,1.01948,1.01974,1.01507,1.01943,1.01978,1.01997,1.02011,1.01990,1.02161
2.95000,1.01760,1.01703,1.01681,1.01766,1.01738,1.01758,1.01784,1.01786,1.01968,1.01502,1.01948,1.01978,1.01918,1.02027,1.01980,1.02131
2.96000,1.01745,1.01681,1.01605,1.01703,1.01656,1.01682,1.01710,1.01719,1.01901,1.01497,1.01891,1.01921,1.01850,1.01969,1.01990,1.02131
2.97000,1.01796,1.01735,1.01735,1.01703,1.01748,1.01789,1.01824,1.01802,1.01874,1.01497,1.01922,1.01937,1.01918,1.01954,1.01985,1.01979
2.98000,1.01832,1.01756,1.01740,1.01708,1.01779,1.01840,1.01892,1.01891,1.01874,1.01502,1.01938,1.01937,1.01955,1.01938,1.01995,1.02040
2.99000,1.01770,1.01708,1.01686,1.01713,1.01815,1.01855,1.01864,1.01901,1.01901,1.01523,1.01932,1.01931,1.01960,1.01959,1.01980,1.02100
3.00000,1.01781,1.01735,1.01692,1.01697,1.01759,1.01814,1.01841,1.01891,1.01901,1.01528,1.01943,1.01937,1.01960,1.01969,1.01985,1.02100
3.01000,1.01801,1.01724,1.01665,1.01708,1.01723,1.01779,1.01830,1.01927,1.01927,1.01518,1.01948,1.01957,1.01955,1.01975,1.01974,1.02222
3.02000,1.01853,1.01799,1.01794,1.01766,1.01887,1.01937,1.01966,1.02032,1.01989,1.01518,1.02011,1.02030,1.02080,1.02032,1.01985,1.02192
3.03000,1.01817,1.01751,1.01713,1.01735,1.01789,1.01865,1.01898,1.01933,1.01968,1.01507,1.01984,1.01978,1.02007,1.02016,1.01985,1.02131
3.04000,1.01637,1.01585,1.01513,1.01666,1.01600,1.01682,1.01710,1.01792,1.01901,1.01497,1.01865,1.01916,1.01871,1.01980,1.01985,1.02100
3.05000,1.01647,1.01591,1.01530,1.01644,1.01620,1.01707,1.01767,1.01807,1.01843,1.01497,1.01828,1.01880,1.01881,1.01927,1.01964,1.02070
3.06000,1.01729,1.01671,1.01616,1.01655,1.01656,1.01702,1.01767,1.01776,1.01890,1.01471,1.01880,1.01931,1.01871,1.01954,1.01974,1.02222
3.07000,1.01837,1.01740,1.01719,1.01682,1.01810,1.01876,1.01915,1.01927,1.01927,1.01486,1.02000,1.02004,1.02018,1.01980,1.01985,1.02131
3.08000,1.01884,1.01804,1.01735,1.01703,1.01789,1.01825,1.01875,1.01933,1.01937,1.01497,1.02000,1.02009,1.02028,1.02001,1.01980,1.02131
3.09000,1.01729,1.01692,1.01632,1.01692,1.01733,1.01809,1.01841,1.01906,1.01911,1.01502,1.01943,1.01973,1.01997,1.01985,1.01980,1.02313
3.10000,1.01668,1.01601,1.01562,1.01644,1.01651,1.01697,1.01744,1.01823,1.01880,1.01513,1.01885,1.01900,1.01886,1.01954,1.01985,1.02283
3.11000,1.01735,1.01639,1.01605,1.01639,1.01682,1.01728,1.01779,1.01823,1.01859,1.01507,1.01896,1.01900,1.01918,1.01927,1.01990,1.02131
3.12000,1.01796,1.01729,1.01686,1.01655,1.01759,1.01825,1.01875,1.01912,1.01916,1.01502,1.01943,1.01947,1.01986,1.01969,1.01990,1.02222
3.13000,1.01801,1.01724,1.01659,1.01644,1.01733,1.01774,1.01824,1.01870,1.01947,1.01518,1.01953,1.01983,1.01970,1.01990,1.01985,1.02283
3.14000,1.01668,1.01617,1.01573,1.01644,1.01636,1.01728,1.01750,1.01823,1.01906,1.01523,1.01922,1.01937,1.01907,1.01985,1.01985,1.02192
3.15000,1.01580,1.01500,1.01449,1.01597,1.01523,1.01595,1.01620,1.01677,1.01838,1.01523,1.01807,1.01843,1.01803,1.01912,1.01974,1.02131
3.16000,1.01750,1.01676,1.01648,1.01618,1.01723,1.01809,1.01875,1.01891,1.01848,1.01492,1.01922,1.01916,1.01976,1.01927,1.01969,1.02192
3.17000,1.01940,1.01820,1.01778,1.01660,1.01830,1.01870,1.01903,1.01933,1.01916,1.01518,1.02026,1.02014,1.02049,1.01985,1.01980,1.02222
3.18000,1.01724,1.01644,1.01578,1.01613,1.01646,1.01728,1.01756,1.01860,1.01958,1.01523,1.01943,1.01988,1.01928,1.02016,1.01964,1.02252
3.19000,1.01591,1.01548,1.01492,1.01591,1.01620,1.01692,1.01739,1.01828,1.01864,1.01518,1.01880,1.01906,1.01897,1.01964,1.01990,1.02131
3.20000,1.01570,1.01484,1.01433,1.01549,1.01533,1.01610,1.01654,1.01708,1.01807,1.01534,1.01812,1.01843,1.01829,1.01901,1.01985,1.02131
